,url,title,author,num_ratings,avg_rating,minmax_norm_ratings,mean_norm_ratings,num_pages,original_publish_year,series,genres,awards,places
208,https://www.goodreads.com/book/show/29844228-thirteen-reasons-why,Thirteen Reasons Why,Jay Asher,867516.0,3.88,3.67,-0.16,352.0,2007,0,"Young Adult, Contemporary, Fiction, ","Georgia Peach Book Award Nominee for Honor book (2009), California Book Award for Young Adult (Silver) (2007), South Carolina Book Award for Young Adult Book (2010), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2010), Lincoln Award (2013)   Missouri Gateway Readers Award (2010), Oklahoma Sequoyah Award for High School (2010), Premi Protagonista Jove for Categoria 13-14 anys (2011)",None
209,https://www.goodreads.com/book/show/37442.Wicked,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Gregory Maguire,583480.0,3.54,1.7,-2.13,406.0,1995,1,"Fantasy, Fiction, Adult",TÇÏhtifantasia Award Nominee (2009),Oz
210,https://www.goodreads.com/book/show/3008.A_Little_Princess,A Little Princess,Frances Hodgson Burnett,287091.0,4.21,5.59,1.76,242.0,1905,0,"Classics, Fiction, Childrens, ",No Award,United Kingdom
211,https://www.goodreads.com/book/show/18116.His_Dark_Materials,His Dark Materials (His Dark Materials #1-3),Philip Pullman,152830.0,4.27,5.94,2.11,1088.0,200,1,"Fantasy, Young Adult, Fiction, ",Literaturpreis der Jury der jungen Leser for Kinderbuch (2002),United Kingdom
212,https://www.goodreads.com/book/show/52382796-sh-gun,Shgun,James Clavell,159796.0,4.4,6.69,2.86,1152.0,1975,1,"Historical > Historical Fiction, Fiction, Cultural > Japan",No Award,Japan
213,https://www.goodreads.com/book/show/375013.Schindler_s_List,Schindler's List,Thomas Keneally,154094.0,4.33,6.28,2.46,429.0,1982,0,"History, Nonfiction, Classics","Booker Prize (1982), Los Angeles Times Book Prize for Fiction (1983)",Poland
214,https://www.goodreads.com/book/show/4588.Extremely_Loud_Incredibly_Close,Extremely Loud & Incredibly Close,Jonathan Safran Foer,401394.0,3.97,4.19,0.37,326.0,2005,0,None,"Prix des libraires du QuÇ¸bec for LaurÇ¸ats hors QuÇ¸bec (2007), Luisterboek Award (2009), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)",United States
215,https://www.goodreads.com/book/show/6149.Beloved,Beloved,Toni Morrison,368282.0,3.91,3.85,0.02,324.0,1987,1,"Fiction, Classics, Historical > Historical Fiction, ","Pulitzer Prize for Fiction (1988), American Book Award (1988), Anisfield-Wolf Book Award (1988), National Book Critics Circle Award Nominee for Fiction (1987), Frederic G. Melcher Book Award (1988)   National Book Award Finalist for Fiction (1987)",United States
216,https://www.goodreads.com/book/show/7736182-the-lost-hero,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,717020.0,4.32,6.23,2.4,553.0,2010,1,"Fantasy, Young Adult, Fantasy > Mythology, ","West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2011), Evergreen Teen Book Award (2013), Goodreads Choice Award Nominee for Young Adult Fantasy and for Favorite Book (2010)",United States
217,https://www.goodreads.com/book/show/37470.The_Other_Boleyn_Girl,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,476638.0,4.07,4.77,0.95,661.0,2001,None,"Historical > Historical Fiction, Fiction, Historical, ",None,United Kingdom
218,https://www.goodreads.com/book/show/6527740-last-sacrifice,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,272775.0,4.37,6.52,2.69,594.0,2010,1,"Young Adult, Paranormal > Vampires, Fantasy, ",Goodreads Choice Award Nominee for Young Adult Fantasy (2010),United States
219,https://www.goodreads.com/book/show/6487308-fallen,"Fallen (Fallen, #1)",Lauren Kate,542923.0,3.72,2.74,-1.08,452.0,2009,None,"Young Adult, Fantasy, Romance, ",None,United States
220,https://www.goodreads.com/book/show/7332.The_Silmarillion,The Silmarillion,J.R.R. Tolkien,241930.0,3.96,4.14,0.31,386.0,1977,0,"Fantasy, Fiction, Classics, ","Locus Award for Best Fantasy Novel (1978), Ditmar Award for Best International Long Fiction (1978), Gandalf Award (1978)",None
221,https://www.goodreads.com/book/show/514811.The_Secret_Magdalene,The Secret Magdalene,Ki Longfellow,4405.0,4.13,5.12,1.3,448.0,2005,0,Historical > Historical FictionFictionReligion,No Award,None
222,https://www.goodreads.com/book/show/144974.The_Velveteen_Rabbit,The Velveteen Rabbit,Margery Williams Bianco,242094.0,4.28,5.99,2.17,40.0,1922,0,"Classics, Childrens, Fiction, ",Lewis Carroll Shelf Award (1971),None
223,https://www.goodreads.com/book/show/17690.The_Trial,The Trial,Franz Kafka,264937.0,3.96,4.14,0.31,255.0,1925,0,"Classics, Fiction, Literature",Helen and Kurt Wolff Translator's Prize Nominee for Breon Mitchell (1999),None
224,https://www.goodreads.com/book/show/10025305-clockwork-prince,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,501689.0,4.43,6.86,3.04,498.0,2011,1,"Fantasy, Young Adult, Romance, ","Teen Buckeye Book Award Nominee (2012), Children's Choice Book Award Nominee for Teen Choice Book of the Year (2012)",United Kingdom
225,https://www.goodreads.com/book/show/310612.A_Confederacy_of_Dunces,A Confederacy of Dunces,John Kennedy Toole,250328.0,3.88,3.67,-0.16,394.0,1980,None,"Fiction, Classics, Humor, ",None,United States
226,https://www.goodreads.com/book/show/1375.The_Iliad_The_Odyssey,The Iliad/The Odyssey,Homer,68449.0,4.05,4.66,0.83,1556.0,-800,0,"Classics, FictionPoetry",No Award,None
227,https://www.goodreads.com/book/show/3876.The_Sun_Also_Rises,The Sun Also Rises,Ernest Hemingway,392388.0,3.81,3.26,-0.56,189.0,1926,0,"Classics, Fiction, Literature, ",No Award,France
228,https://www.goodreads.com/book/show/23437156-six-of-crows,"Six of Crows (Six of Crows, #1)",Leigh Bardugo,614810.0,4.49,7.21,3.39,465.0,2015,1,"Fantasy, Young Adult, Fiction, ","Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2017), Rhode Island Teen Book Award Nominee (2018), Evergreen Teen Book Award Nominee (2018), Milwaukee County Teen Book Award Nominee (2017), Lincoln Award (2018)   Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2015), Missouri Gateway Readers Award Nominee (2017), Premio El Templo de las Mil Puertas for Mejor novela extranjera perteneciente a saga (2016), Hea Noorteraamat (2017)",Ketterdam
229,https://www.goodreads.com/book/show/36381037-cinder,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,795187.0,4.13,5.12,1.3,400.0,2012,1,"Young Adult, Fantasy, Science Fiction, ","Golden Duck Award for Young Adult (Hal Clement Award) (2013), Kalbacher Klapperschlange for Altersgruppe 7. - 9. Klasse (2015), Grand Prix de l'Imaginaire Nominee for Roman jeunesse Ç¸tranger (2014), Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2014), Rhode Island Teen Book Award Nominee (2014)   California Young Readers Medal for Young Adult (2016), Lincoln Award Nominee (2014), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2012), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2012), Rebecca Caudill Young Readers' Book Award Nominee (2016)",None
230,https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl,The Diary of a Young Girl,Anne Frank,3182159.0,4.17,5.35,1.53,283.0,1947,None,"Classics, Nonfiction, History, ",None,Netherlands
231,https://www.goodreads.com/book/show/17250.The_Crucible,The Crucible,Arthur  Miller,358894.0,3.6,2.05,-1.78,143.0,1953,0,"Classics, Plays, Fiction, ",New York Drama Critics' Circle Award Nominee for Best American Play (1953),United States
232,https://www.goodreads.com/book/show/6479259-spirit-bound,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,278644.0,4.33,6.28,2.46,489.0,2010,1,None,"Children's Choice Book Award Nominee for Teen Choice Book of the Year (2011), Teen Read Award Nominee for Best Series (2010), Goodreads Choice Award for Goodreads Author and Nominee for Favorite Book (2010)",United States
233,https://www.goodreads.com/book/show/23807.The_Silence_of_the_Lambs,"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,508019.0,4.22,5.65,1.82,421.0,1988,1,None,"Bram Stoker Award for Best Novel (1988), World Fantasy Award Nominee for Best Novel (1989), Anthony Award for Best Novel (1989), Grand Prix de LittÇ¸rature PoliciÇùre for Romans Ç¸trangers (1991), Æ?Æ©Æ?Æ?ûÆ?Æ¦Æ¬Æ?Æ?Æ?Æ?¬ for Best Translated Mystery Novel of the Year in Japan (1989)   CWA Best Ever Nominee for Crime Novel (2013)",United States
234,https://www.goodreads.com/book/show/135479.Cat_s_Cradle,Cat's Cradle,Kurt Vonnegut Jr.,362775.0,4.16,5.3,1.47,179.0,1963,0,"Fiction, Classics, Science Fiction, ",Hugo Award Nominee for Best Novel (1964),United States
235,https://www.goodreads.com/book/show/4069.Man_s_Search_for_Meaning,Man's Search for Meaning,Viktor E. Frankl,525796.0,4.36,6.46,2.63,165.0,1946,0,"Nonfiction, Psychology, Philosophy, ",No Award,Poland
236,https://www.goodreads.com/book/show/9777.The_God_of_Small_Things,The God of Small Things,Arundhati Roy,267177.0,3.95,4.08,0.25,321.0,1997,0,"Fiction, Cultural > India, Historical > Historical Fiction","Booker Prize (1997), International Dublin Literary Award Nominee (1999)",India
237,https://www.goodreads.com/book/show/5659.The_Wind_in_the_Willows,The Wind in the Willows,Kenneth Grahame,194395.0,3.99,4.31,0.48,197.0,1908,0,"Classics, Fiction, Childrens, ","Lewis Carroll Shelf Award (1958), Australian Book Industry Award (ABIA) Nominee for Older Children (ages 8-14) (2008)",None
238,https://www.goodreads.com/book/show/8130077-the-screwtape-letters,The Screwtape Letters,C.S. Lewis,376590.0,4.24,5.76,1.94,228.0,1942,0,"Fiction, Classics, Christian, ","Nautilus Book Award for Audio Books & Spoken Word (2010), Audie Award for Classic (2000)",None
239,https://www.goodreads.com/book/show/29044.The_Secret_History,The Secret History,Donna Tartt,417260.0,4.13,5.12,1.3,559.0,1992,0,"Fiction, Mystery, Contemporary, ","Mekka-prijs (1994), Prix des libraires du QuÇ¸bec for LaurÇ¸ats hors QuÇ¸bec (1994)",United States
240,https://www.goodreads.com/book/show/30118.A_Light_in_the_Attic,A Light in the Attic,Shel Silverstein,408646.0,4.34,6.34,2.52,176.0,1981,0,None,"George C. Stone Center for Children's Books Recognition of Merit Award (1984), Magnesia Litera for Translation (Litera za p?ekladovou knihu) (2015), Garden State Book Award, Vlag en Wimpel Griffeljury (1985), William Allen White Children's Book Award (1984)",None
241,https://www.goodreads.com/book/show/561909.The_Hiding_Place,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,Corrie ten Boom,288067.0,4.43,6.86,3.04,242.0,1971,None,"Nonfiction, Biography, History, ",None,Netherlands
242,https://www.goodreads.com/book/show/6752378-city-of-fallen-angels,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,543805.0,4.1,4.95,1.12,425.0,2011,1,"Fantasy, Young Adult, Fantasy > Paranormal, ",Goodreads Choice Award for Goodreads Author and Nominee for Favorite Book and for Young Adult Fantasy & Science Fiction (2011),United States
243,https://www.goodreads.com/book/show/2865.Girl_with_a_Pearl_Earring,Girl with a Pearl Earring,Tracy Chevalier,677775.0,3.91,3.85,0.02,233.0,1999,0,"Historical > Historical Fiction, Fiction, Historical, ","Orange Prize Nominee for Fiction Longlist (2000), ALA Alex Award (2001), Lincoln Award Nominee (2006), Premi Llibreter de narrativa Nominee (2001)",Netherlands
244,https://www.goodreads.com/book/show/24770.Uglies,"Uglies (Uglies, #1)",Scott Westerfeld,609367.0,3.85,3.5,-0.33,425.0,2005,1,"Young Adult, Science Fiction > Dystopia, Science Fiction, ","Georgia Peach Book Award Nominee for Honor book (2008), Golden Duck Award for Young Adult (Hal Clement Award) (2006), Ditmar Award Nominee for Best Novel (2006), South Carolina Book Award Nominee for Young Adult Book Award (2008), Rhode Island Teen Book Award Nominee (2007)   Eliot Rosewater Indiana High School Book Award (2007), Lincoln Award (2007), Prix Et-lisez-moi (2009), Missouri Gateway Readers Award Nominee (2008)",None
245,https://www.goodreads.com/book/show/11566.The_Green_Mile,The Green Mile,Stephen King,275309.0,4.46,7.04,3.21,592.0,1996,1,"Horror, Fiction, Fantasy, ","Bram Stoker Award for Best Novel (1996), Audie Award for Fiction, Unabridged (1997)",United States
246,https://www.goodreads.com/book/show/480204.The_Phantom_of_the_Opera,The Phantom of the Opera,Gaston Leroux,214151.0,3.96,4.14,0.31,360.0,1909,0,"Classics, Fiction, Horror, ",No Award,France
247,https://www.goodreads.com/book/show/24337.Ella_Enchanted,Ella Enchanted (Ella Enchanted #1),Gail Carson Levine,401642.0,3.99,4.31,0.48,232.0,1997,1,"Fantasy, Young Adult, Fiction, ","Newbery Medal Nominee (1998), Mythopoeic Fantasy Award Nominee for Children's Literature (1999), Grand Canyon Reader Award for Teen Book (1999), Maryland Black-Eyed Susan Book Award for Grade 6-9 (2000), Vermont Golden Dome Book Award (1999)   Iowa Teen Award (2000), California Young Readers Medal for Middle School/Junior High (2000), Rebecca Caudill Young Readers' Book Award (2000)",None
248,https://www.goodreads.com/book/show/5203.She_s_Come_Undone,She's Come Undone,Wally Lamb,329022.0,3.89,3.73,-0.1,465.0,1992,0,"Fiction, ContemporaryWomens Fiction > Chick Lit",Los Angeles Times Book Prize,United States
249,https://www.goodreads.com/book/show/6068551-shiver,"Shiver (The Wolves of Mercy Falls, #1)",Maggie Stiefvater,460498.0,3.76,2.97,-0.85,392.0,2009,1,"Young Adult, Fantasy, Romance, ","Georgia Peach Book Award (2010), Pennsylvania Young Readers' Choice Award Nominee (2011), Children's Choice Book Award Nominee for Teen Choice Book of the Year (2010), Florida Teens Read Nominee (2010), Teen Read Award Nominee for Best Read (2010)   The Inky Awards for Silver Inky (2010), Lincoln Award Nominee (2012), The Inky Awards Shortlist for Silver Inky (2010), Missouri Gateway Readers Award Nominee (2012), Premi Protagonista Jove for Categoria 15-16 anys (2011)",United States
250,https://www.goodreads.com/book/show/12691.Marley_and_Me,Marley and Me: Life and Love With the World's Worst Dog,John Grogan,459286.0,4.13,5.12,1.3,291.0,2005,0,"Nonfiction, Autobiography > MemoirAnimals",Puddly Award for Nonfiction (2007),United States
251,https://www.goodreads.com/book/show/10572.A_Clash_of_Kings,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,844439.0,4.41,6.75,2.92,969.0,1998,1,"Fantasy, Fiction, Fantasy > Epic Fantasy, ","Nebula Award Nominee for Best Novel (1999), Locus Award for Best Fantasy Novel (1999), Premio Ignotus for Novela extranjera (2004)",None
252,https://www.goodreads.com/book/show/11275.The_Wind_Up_Bird_Chronicle,The Wind-Up Bird Chronicle,Haruki Murakami,243834.0,4.16,5.3,1.47,607.0,1994,1,"Fiction, Magical Realism, Cultural > Japan, ","Japan-U.S. Friendship Commission Prize for the Translation of Japanese Literature (1999), Yomiuri Prize ¦ðý??ðÝü? for Fiction (1995), International Dublin Literary Award Nominee for Shortlist (1999)",None
253,https://www.goodreads.com/book/show/40495148-blindness,Blindness,JosÇ¸ Saramago,237096.0,4.16,5.3,1.47,349.0,1995,None,"Fiction, Science Fiction > DystopiaScience Fiction",None,None
254,https://www.goodreads.com/book/show/6294.Howl_s_Moving_Castle,"Howl??s Moving Castle (Howl??s Moving Castle, #1)",Diana Wynne Jones,263319.0,4.27,5.94,2.11,329.0,1986,1,"Fantasy, Young Adult, Fiction, ","Phoenix Award (Children's Literature Association) (2006), Boston Globe-Horn Book Award (1987)",Ingary
255,https://www.goodreads.com/book/show/10975.The_Sound_and_the_Fury,The Sound and the Fury,William Faulkner,167517.0,3.86,3.55,-0.27,366.0,1929,0,"Classics, Fiction, Literature",No Award,United States
256,https://www.goodreads.com/book/show/10614.Misery,Misery,Stephen King,576233.0,4.19,5.47,1.64,370.0,1987,0,"Horror, Fiction, Thriller, ","Bram Stoker Award for Best Novel (1987), World Fantasy Award Nominee for Best Novel (1988)",United States
257,https://www.goodreads.com/book/show/17927395-a-court-of-mist-and-fury,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,633814.0,4.61,7.91,4.08,626.0,2016,1,None,Goodreads Choice Award for Young Adult Fantasy & Science Fiction (2016) and Nominee for Best of the Best  (2018),None
258,https://www.goodreads.com/book/show/40874325-the-shack,The Shack,William Paul Young,586867.0,3.79,3.15,-0.68,294.0,2007,0,"Fiction, Christian, Christian Fiction, ",LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009),United States
259,https://www.goodreads.com/book/show/9328.The_House_of_the_Spirits,The House of the Spirits,Isabel Allende,218976.0,4.25,5.82,1.99,448.0,1982,1,"Fiction, Magical Realism, Historical > Historical Fiction, ","Deutscher HÇôrbuchpreis for Beste Fiktion (2011), Prix du Grand Roman d'Ç¸vasion (1984)",Chili
260,https://www.goodreads.com/book/show/39832183-the-guernsey-literary-and-potato-peel-pie-society,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,677371.0,4.18,5.41,1.59,291.0,2008,None,"Historical > Historical Fiction, Fiction, Historical, ",None,United Kingdom
261,https://www.goodreads.com/book/show/30183.Marked,"Marked (House of Night, #1)",P.C. Cast,462125.0,3.8,3.21,-0.62,306.0,2007,1,"Young Adult, Fantasy, Paranormal > Vampires, ",Romantic Times Reviewers' Choice Award (RT Award) for Young Adult (2007),United States
262,https://www.goodreads.com/book/show/46170.For_Whom_the_Bell_Tolls,For Whom the Bell Tolls,Ernest Hemingway,266927.0,3.97,4.19,0.37,471.0,1940,0,"Classics, Fiction, Literature",No Award,Spain
263,https://www.goodreads.com/book/show/7745.Fear_and_Loathing_in_Las_Vegas,Fear and Loathing in Las Vegas,Hunter S. Thompson,319701.0,4.07,4.77,0.95,204.0,1971,0,None,No Award,United States
264,https://www.goodreads.com/book/show/24812.The_Complete_Calvin_and_Hobbes,The Complete Calvin and Hobbes,Bill Watterson,37944.0,4.79,8.95,5.13,1456.0,2005,1,Sequential Art > ComicsHumorSequential Art > Graphic Novels,No Award,None
